(Add. 12,133)					1
Add. 17,217, foll. 20-32	2#482	DCVI	606	Approx. 9c	931
Add. 17,217, foll. 33-36	2#488	DCXV	615	Approx. 8c	932
Add. 17,217, foll. 37, 38	3#1168-1172	DCCCCXCVI	996	Approx. 9c-10c	933
Add. 17,217, fol. 39	2#488-489	DCXVI	616	Approx. 6c-7c	934
Add. 17,217, fol. 40	2#1024	DCCCLXXXVI	886	Approx. 6c-7c	935
Add. 17,217, fol. 41	2#484-485	DCX	610	Approx. 6c-7c	936
Add. 17,217, fol. 42	2#1025	DCCCXC	890	Approx. 7c-8c	937
Add. 17,217, fol. 43	2#793	DCCXCVI	796	Approx. 9c	938
Add. 17,217, fol. 44	2#1025	DCCCXCIII	893	Approx. 9c	939
Add. 17,217, fol. 45	3#1101	DCCCCXLVII	947	Approx. 7c-8c	940
Add. 17,217, foll. 46, 47	2#450	DLXXI	571	Approx. 9c-10c	941
Add. 17,217, fol. 48	2#1024-1025	DCCCLXXXVII	887	Approx. 6c-7c	942
Add. 17,217, fol. 49	2#1025	DCCCLXXXVIII	888	Approx. 7c	943
Add. 17,217, fol. 50	2#1024	DCCCLXXXIV	884	Approx. 6c-7c	944
Add. 17,217, fol. 51	2#1024	DCCCLXXXV	885	Approx. 6c-7c	945
Add. 17,217, fol. 52	2#1024	DCCCLXXXI	881	Approx. 6c	946
Add. 17,217, fol. 53	2#1025-1026	DCCCXCV	895	Approx. 9c	947
Add. 17,217, fol. 54	1#146	CCXIX	219	Approx. 6c-7c	948
Add. 17,217, foll. 55, 56	2#1025	DCCCXCIV	894	Approx. 9c	949
Add. 17,217, foll. 57, 58	2#818	DCCCIX	809	Approx. 10c	950
Add. 17,217, fol. 59	3#1195	MXIII	1013	Approx. 8c	951
Add. 17,217, fol. 60	3#1194	MIX	1009	Approx. 6c	952
Add. 17,217, fol. 61	3#1197	MXXIII	1023	Approx. 8c	953
Add. 17,217, foll. 62	3#12	MXXXIV	1034	Approx. (not given)	954
Add. 17,217, fol. 63	3#1195	MXII	1012	Approx. illegible	955
(Add. 17,218)					956
Add. 17,218, fol. 3	1#303	CCCLXXII	372	Approx. 9c	957
Add. 17,218, foll. 4-22	1#202	CCLII	252	Approx. 11c	958
Add. 17,218, foll. 23-40	1#154	CCXXIII	223	Approx. 9c-10c	959
Add. 17,218, fol. 43	2#415	DXLIII	543	Approx. 7c	960
Add. 17,218, foll. 44-46	1#365	CCCCLII	452	Approx. 8c-9c	961
Add. 17,218, fol. 47	1#367	CCCCLVII	457	Approx. 10c	962
Add. 17,218, foll. 48, 49	1#384	CCCCXCVIII	498	Approx. 9c-10c	963
Add. 17,218, foll. 50, 51	1#367	CCCCLVIII	458	Approx. 11c	964
Add. 17,218, fol. 52	1#384	CCCCXCVII	497	Approx. 9c	965
Add. 17,218, foll, 53, 54	1#233	CCXCVII	297	Approx. 8c	966
Add. 17,218, fol. 55	1#395	DXVII	517	Approx. 12c	967
Add. 17,218, fol. 56	1#316	CCCCIV	404	Approx. 11c 	968
Add. 17,218, fol. 57	1#274	CCCXXVIII	328	Approx. 11c-12c	969
Add. 17,218, fol. 58	2#1026	DCCCXCVII	897	Approx. 9c-10c	970
Add. 17,218, foll. 59-69	2#514	DCLV	655	Approx. 9c	971
Add. 17,218, foll. 70-83	2#806	DCCCII	802	Approx. 9c	972
Add. 17,218, fol. 84	2#1024	DCCCLXXXII	882	Approx. 6c	973
Add. 17,218, foll. 85, 86	2#1018	DCCCLXXI	871	Approx. 9c	974
Add. 17,218, foll. 87, 88	2#1016-1017	DCCCLXVII	867	Approx. 7c-8c	975
Add. 17,218, fol. 89	2#1026	DCCCXCVIII	898	Approx. 10c	976
Add. 17,218, fol. 90	1#100	CLX	160	Approx. 10c	977
Add. 17,218, foll. 91-96	1#177	CCXL	240	Approx. 12c	978
Add. 17,218, fol. 97	3#12	MXXXV	1035	Approx. (not given)	979
Add. 17,219	1#134-136	CXCI	191	Approx. 13c	980
Add. 17,220	1#133-134	CXC	190	Approx. 13c	981
Add. 17,221	1#145	CCXVIII	218	Approx. 14c-15c	982
Add. 17,222	1#143	CCX	210	Approx. 13c	983
Add. 17,223	1#137	CXCVII	197	Approx. 14c	984
(Add. 17,224)					985
Add. 17,224, foll. 1-17	1#306	CCCLXXVI	376	Approx. 13c	986
Add. 17,224, fol. 18	1#298	CCCLXII	362	Approx. 13c	987
Add. 17,224, foll. 19-21	1#174-175	CCXXXIII	233	Approx. 13c-14c	988
Add. 17,224, foll. 22-33	1#173-174	CCXXX	230	Approx. 13c	989
Add. 17,224, foll. 34, 35	1#194	CCXLIX	249	Approx. 12c-13c	990
Add. 17,224, fol. 36	3#1198	MXXVIII	1028	Approx. 13c	991
Add. 17,224, foll. 37-42	1#69-70	CIX	109	Approx. 13c	992
Add. 17,224, foll. 43-57	1#67	XCVIII	98	1173	993
Add. 17,224, foll. 58-65	1#66	XCV	95	Approx. 13c	994
Add. 17,224, fol. 66	1#71	CXI	111	Approx. 13c	995
Add. 17,224, foll. 67-70	1#95	CXLVIII	148	Approx. 13c	996
Add. 17,224, foll. 71, 72	1#95	CXLIX	149	Approx. 13c	997
Add. 17,224, foll. 73, 74	1#95	CLI	151	Approx. 13c-14c	998
Add. 17,224, fol. 75	1#178	CCXLI	241	Approx. 13c	999
Add. 17,224, fol. 76	3#1198	MXXVI	1026	Approx. 11c-12c	1000
Add. 17,224, fol. 77	3#1199	MXXX	1030	Approx. 13c	1001
Add. 17,225	1#72-73	CXVII	117	Approx. 13c	1002
Add. 17,226	1#79	CXXIV	124	Approx. 13c-14c	1003
Add. 17,227	1#94-95	CXLVII	147	1254	1004
(Add. 17,228)					1005
Add. 17,228, foll. 1-37	1#96	CLIII	153	Approx. 13c	1006
Add. 17,228, foll. 38-64	1#83	CXXXI	131	Approx. 13c	1007
(Add. 17,229)					1008
Add. 17,229, foll. 1-47	1#207-208	CCLXIII	263	1218	1009
Add. 17,229, foll. 48-77	1#209	CCLXV	265	Approx. 13c	1010
(Add. 17,230)					1011
Add. 17,230, foll. 1-19	1#234	CCCI	301	Approx. 14c	1012
Add. 17,230, foll. 20-46	1#234-235	CCCII	302	1337	1013
Add. 17,231	1#299-301	CCCLXIV	364	1484	1014
Add. 17,232	1#371-374	CCCCLXIX	469	1210	1015
(Add. 17,233)					1016
Add. 17,233, foll. 1-79	1#316-317	CCCCVI	406	Approx. 13c	1017
Add. 17,233, foll. 80-151	1#325-326	CCCCXVI	416	Approx. 13c	1018
Add. 17,234	1#317-318	CCCCVII	407	Approx. 13c	1019
Add. 17,235	1#276-277	CCCXXXIII	333	Approx. 13c (early)	1020
Add. 17,236	1#318-320	CCCCVIII	408	1284	1021
Add. 17,237	1#306-307	CCCLXXVIII	378	Approx. 13c-14c	1022
Add. 17,238	1#353-354	CCCCXXXIX	439	Approx. 13c	1023
(Add. 17,239)					1024
Add. 17,239, foll. 1-15	1#212-213	CCLXXVIII	278	Approx. 14c	1025
Add. 17,239, foll. 16-60	1#314	CCCXCVI	396	1518	1026
Add. 17,240	1#326-327	CCCCXVII	417	Approx. 13c	1027
Add. 17,241	1#312	CCCXCII	392	Approx. 13c	1028
(Add. 17,242)					1029
Add. 17,242, foll. 1-104	2#504	DCXXXV	635	Approx. 11c-12c	1030
Add. 17,242, foll. 105-127	2#517	DCLXVII	667	Approx. 12c	1031
Add. 17,243	1#290-291	CCCXLV	345	Approx. 13c	1032
Add. 17,244	1#354	CCCCXL	440	Approx. 13c	1033
Add. 17,245	1#301-302	CCCLXVI	366	Approx. 13c	1034
(Add. 17,246)					1035
Add. 17,246, foll. 1-74	1#307-308	CCCLXXX	380	1239	1036
Add. 17,246, foll. 75-84	1#308	CCCLXXXI	381	1239	1037
Add. 17,246, foll. 85-90	1#308	CCCLXXXII	382	Approx. 14c	1038
Add. 17,247	1#350-351	CCCCXXXVI	436	Approx. 12c	1039
Add. 17,248	1#369	CCCCLXIV	464	Approx. 12c	1040
Add. 17,249	1#303-304	CCCLXXIII	373	Approx. 13c-14c	1041
Add. 17,250	1#313-314	CCCXCV	395	Approx. 13c	1042
Add. 17,251	1#354-355	CCCCXLI	441	Approx. 13c	1043
Add. 17,252	1#296-297	CCCLVIII	358	Approx. 13c-14c	1044
(Add. 17,253)					1045
Add. 17,253, foll. 1-69	1#352-353	CCCCXXXVIII	438	1222	1046
Add. 17,253, foll. 70-103	1#381	CCCCLXXXIX	489	Approx. 13c	1047
Add. 17,254	1#355-356	CCCCXLII	442	Approx. 13c	1048
Add. 17,255	1#357-358	CCCCXLVII	447	Approx. 13c	1049
(Add. 17,256)					1050
Add. 17,256, foll. 1-82	1#141-142	CCVIII	208	1251	1051
Add. 17,256, foll. 83-132	1#142-143	CCIX	209	1251	1052
(Add. 17,257)					1053
Add. 17,257, foll. 1-21	1#141	CCVII	207	1248	1054
Add. 17,257, foll. 22-73	1#143-144	CCXIV	214	Approx. 13c-14c	1055
Add. 17,257, fol. 74	1#141	CCVI	206	Approx. 12c-13c	1056
Add. 17,257, fol. 75	1#143	CCXIII	213	Approx. 13c	1057
Add. 17,257, foll. 76-78	1#144	CCXV	215	Approx. 13c-14c	1058
Add. 17,257, fol. 79	1#136-137	CXCIV	194	Approx. 13c-14c	1059
Add. 17,257, fol. 80	1#143	CCXII	212	Approx. 13c	1060
Add. 17,257, fol. 81	1#144	CCXVI	216	Approx. 14c	1061
Add. 17,257, foll. 82, 83	1#129	CLXXXV	185	Approx. 12c	1062
Add. 17,257, foll. 84-94	1#37	LVI	56	Approx. 13c	1063
Add. 17,257, foll. 95-102	1#138-139	CCI	201	Approx. 15c	1064
Add. 17,257, foll. 103-107	1#137	CXCV	195	Approx. 13c-14c	1065
Add. 17,257, foll. 108-111	1#137	CXCVI	196	Approx. 13c-14c	1066
Add. 17,257, fol. 112	1#138	CXCIX	199	Approx. 14c	1067
Add. 17,257, fol. 113	1#138	CC	200	Approx. 14c-15c	1068
(Add. 17,258)					1069
Add. 17,258, foll. 1-118	1#381	CCCCXCI	491	Approx. 13c-14c	1070
Add. 17,258, foll. 119-190	1#328	CCCCXIX	419	Approx. 13c	1071
Add. 17,259	1#356-357	CCCCXLIII	443	Approx. 13c	1072
Add. 17,260	1#397-398	DXXI	521	Approx. 12c-13c	1073
(Add. 17,261)					1074
Add. 17,261, foll. 1-8	1#357	CCCCXLV	445	Approx. 13c	1075
Add. 17,261, foll. 9-66	1#358-359	CCCCXLIX	449	Approx. 13c-14c	1076
Add. 17,261, foll. 67-149	1#314	CCCXCVII	397	Approx. 16c	1077
Add. 17,262	2#867-873	DCCCXXXVII	837	Approx. 12c	1078
Add. 17,263	3#1079-1080	DCCCCXXXI	931	Approx. 13c	1079
Add. 17,264	3#1078-1079	DCCCCXXX	930	Approx. 13c	1080
Add. 17,265	3#1140-1141	DCCCCLXII	962	Approx. 13c	1081
(Add. 17,266)					1082
Add. 17,266, foll. 1-50	2#865	DCCCXXXIII	833	Approx. 12c (early)	1083
Add. 17,266, foll. 51-78	1#128-129	CLXXXIII	183	Approx. 12c	1084
(Add. 17,267)					1085
Add. 17,267, foll. 1-8	2#481	DCII	602	Approx. 13c	1086
Add. 17,267, foll. 9-12	2#884	DCCCXLIV	844	Approx. 13c	1087
Add. 17,267, foll. 13-22	2#884-885	DCCCXLV	845	Approx. 13c	1088
Add. 17,267, foll. 23-33	2#885	DCCCXLVI	846	Approx. 13c	1089
Add. 17,267, foll. 34-49	2#885-886	DCCCXLVII	847	Approx. 13c	1090
Add. 17,267, foll. 50-75	3#1146	DCCCCLXIV	964	Approx. 13c	1091
Add. 17,268	1#129	CLXXXIV	184	Approx. 12c	1092
(Add. 17,269)					1093
Add. 17,269, foll. 1-38	1#382	CCCCXCIII	493	1499	1094
Add. 17,269, foll. 39-80	1#357	CCCCXLIV	444	Approx. 13c	1095
Add. 17,269, foll. 81-88	1#213	CCLXXXI	281	Approx. 15c	1096
Add. 17,269, foll. 89-92	1#378	CCCCLXXXI	481	Approx. 14c	1097
Add. 17,270	2#482	DCV	605	Approx. 9c	1098
Add. 17,271	1#297-298	CCCLX	360	Approx. 12c-13c	1099
(Add. 17,272)					1100
Add. 17,272, foll. 1-29	1#311	CCCLXXXVIII	388	Approx. 13c	1101
Add. 17,272, foll. 30-63	2#517	DCLXXI	671	1565	1102
Add. 17,272, foll. 64-67	3#1148	DCCCCLXVIII	968	Approx. 12c	1103
Add. 17,272, foll. 68-74	2#1022-1023	DCCCLXXIX	879	Approx. 13c	1104
Add. 17,272, foll. 75-99	1#298	CCCLXI	361	Approx. 13c	1105
Add. 17,272, foll. 100-105	1#296	CCCLVI	356	Approx. 13c	1106
Add. 17,272, foll. 106-112	1#324	CCCCXI	411	Approx. 13c	1107
Add. 17,273	1#347-349	CCCCXXXI	431	Approx. 9c	1108
Add. 17,274	2#620	DCCXX	720	Approx. 11c-12c	1109
Add. 17,922	1#60	LXXXIV	84	1222-3	1110
Add. 17,923	1#182-188	CCXLVI	246	11c	1111
Add. 17,983	1#61-62	LXXXVI	86	1438	1112
Add. 18,295	3#1183-1184	MII	1002	1603	1113
Add. 18,296	2#628-630	DCCXXV	725	1714	1114
Add. 18,714	1#161-167	CCXXVI	226	1214	1115
Add. 18,715	1#18-20	XXXII	32	Approx. 12c	1116
Add. 18,716	2#901-903	DCCCLI	851	Approx. 15c-16c	1117
Add. 18,812	1#83	CXXIX	129	Approx. 6c-7c	1118
Add. 18,813	2#729-731	DCCLXIII	763	Approx. 7c	1119
(Add. 18,814)					1120
Add. 18,814, foll. 1-102	2#734-736	DCCLXVII	767	Approx. 7c-8c	1121
Add. 18,814, foll. 103-262	2#793-796	DCCXCVII	797	Approx. 9c	1122
Add. 18,815	2#436-437	DLIX	559	Approx. 9c	1123
Add. 18,816	1#339-340	CCCCXXII	422	Approx. 9c	1124
Add. 18,817					1125
Add. 18,818	2#489	DCXVII	617	Approx. 7c	1126
(Add. 18,819)					1127
Add. 18,819, foll. 1-91	1#340-341	CCCCXXIV	424	Approx. 9c-10c	1128
Add. 18,819, foll. 92-109	1#34	CCCCXXIII	423	884	1129
Add. 18,819, foll. 110-120	1#345	CCCCXXVIII	428	Approx. 10c-11c	1130
(Add. 18,820)					1131
Add. 18,820, foll. 1-16	1#276	CCCXXXII	332	Approx. 12c	1132
Add. 18,820, foll. 17-55	1#269-270	CCCXXIII	323	Approx. 11c-12c	1133
Add. 18,821	2#775-776	DCCLXXXVI	786	Approx. 9c	1134
Add. 21,031	1#327-328	CCCCXVIII	418	1213	1135
Add. 21,210	2#876-882	DCCCXLI	841	1242	1136
Add. 21,211	3#1180-1182	MI	1001	1831	1137
Add. 21,454	3#1165-1167	DCCCCXCV	995	Approx. 13c	1138
Add. 21,580	2#624-626	DCCXXIII	723	1478	1139
Add. 22,370	2#500-501	DCXXIX	629	Approx. 14c-15c	1140
Add. 23,596	2#626-628	DCCXXIV	724	1720	1141
Add. 23,597	3#1173-1174	DCCCCXCVIII	998	Approx. 18c	1142
Add. 25,874	1#213-214	CCLXXXII	282	1740	1143
Add. 25,875	3#1064-1069	DCCCCXXII	922	1709-10	1144
Add. 25,876	3#1174-1179	DCCCCXCIX	999	Approx. 16c	1145
Add. 25,877	3#1179	M	1000	1733	1146
(Add. 25,878)					1147
Add. 25,878, foll. 1-70	3#1192-1193	MVIII	1008	Approx. 17c	1148
Add. 25,878, foll. 71-87	1#139	CCII	202	Approx. 15c	1149
Add. 26,552	1#137-138	CXCVIII	198	Approx. 14c	1150
Egerton 681	1#190-194	CCXLVIII	248	1206-07	1151
Egerton 703	1#237-239	CCCV	305	1683	1152
Egerton 704	1#1-3	I	1	Approx. 17c	1153
Egerton 709	3#1190-1191	MVII	1007	Approx. 16c	1154
Harl. 5512	1#214-216	CCLXXXIII	283	1549	1155
Orient. 1017	2#890-901	DCCCL	850	1364	1156
Sloane 3597	1#236-237	CCCIV	304	1701-2	1157
Add. 14,451, foll. 1-22	1#49-50	LXXIV	74	Approx. 8c	1158
(Add. 14,451, hypothetical reconstruction)				Approx. 8c	1159
Add. 14,452, foll. 23-152	1#49-50	LXXIV	74	Approx. 6c-7c	1160
Add. 12,137 foll. 2-177					1161
Add. 12,137 foll. 178-179, 186					1162
Add. 12,137 foll. 187-207					1163
Add. 12,137 foll. 212, 213					1164
Add. 12,137 foll. 19, 180-185, 208-211					1165
Add. 12141 foll. 1-87					1166
Add. 12141 foll. 88, 94					1167
Add. 12141 foll. 95-144, 146-148					1168
Add. 12141 foll. 89-93, 145					1169
Add. 12141 foll. 149					1170
Add. 14,459, fol. 12	1#64	XC	90	Approx. 6c	1171
Add. 14,459, fol. 74	1#68	CI	101	Approx. 6c	1172
Add. 14,432, foll. 1-122	1#21	XXXIV	34	Approx. 6c	1173
Add. 14,432, fol. 121	1#21	XXXIV	34		1174
Add. 14,437, foll. 123-124	1#34	LIII	53		1175
Add. 17,105, foll. 1-129					1176
Add. 17,105, foll. 130					1177
Add. 14,666 fol. 52	1#93	CXLIV	144		1178
Add. 14,480, foll, 1-128					1179
Add. 14,480, foll. 62, 121					1180
Add. 14,484, foll. 9-11	1#99-100	CLIX	159	Approx. 9c	1181
Add. 12,172, foll. 136-164	1#6-7	VII	7	Approx. 9c-10c	1182
Add. 14,438, foll. 50-52	1#14	XXI	21	Approx. 6c	1183
Add. 17,182, foll. 175	2#405	DXXX	530	Approx. 6c	1184
Add. 14,665, foll. 21-24 (palim.)	1#389	DVII	507		1185
Add. 17,137 foll. 6-11 (palim.)	1#369-370	CCCCLXV			1186
Add. 14,664, foll 3-7, 9-17	1#203	CCLIV	254	Approx. 13c	1187
Add. 14,664, foll. 18, 19, 30-32	1#389	DVI	506	Approx. 12c-13c	1188
Add. 14,543, fol. 1	2#420	DL	550	Approx. 6c	1189
Add. 14,543, fol. 1-147	2#419-420	DL	550	Approx. 6c	1190
Add. 14,445, foll. 1-3a	1#26	XLI	41	Approx. 8c-9c	1191
Add. 14,445, foll. 3b-48	1#26-7	XLI	41	532	1192
Add. 14,457, foll. 1-198	1#47	LXX	70	Approx. 6c-7c	1193
Add. 14,457, foll. 199-200	1#47	LXX	70	Approx. 12c-13c	1194
Add. 14,683, foll. 1-102	2#610-611	DCCXIV	714	Approx. 10c	1195
Add. 14,683, foll. 103-141	2#611-612	DCCXIV	714	Approx. 10c	1196
Add. 17,165, foll. 1-8	2#654-655	DCCXXXIII	733	Approx. 11c-12c	1215
Add. 17,165, foll. 9-114	2#654-655	DCCXXXIII	733	Approx. 6c	1216
Add. 12,163, foll. 127-224	2#834-836	DCCCXIX	819	Approx. 10c-11c	1224
Add. 12,163, foll. 224-304	2#834-836	DCCCXIX	819	Approx. 10c-11c	1225
Add. 12,160, foll. 153-185	3#1090-1091	DCCCCXLII	942	Approx. 7c	1226
Add. 14,555, foll. 1-43a	2#483-484	DCIX	609	Approx. 6c-7c	1227
Add. 14,555, foll. 43b-44	2#484	DCIX	609	Approx. 9c	1228
Add. 14,500, palimpsest lower	1#230	CCXCIV	294	Approx. 7c	1395
Add. 14,500, palimpsest upper	1#230	CCXCIV	294	Approx. 11c	1396
Add. 14,606, foll. 1-6	2#744-745	DCCLXXII	772		1397
Add. 14,606, foll. 7-58, 60-136, 141-146	2#744-745	DCCLXXII	772		1398
Add. 14,606, fol. 59	2#744-745	DCCLXXII	772		1399
Add. 14,606, foll. 137-140	2#744-745	DCCLXXII	772		1400
Add 14,646, foll. 183-194 (palim.)	3#1087	DCCCCXXXIX	939		1401
Add. 14,512	1#250-251	CCCXII	312	Approx. 10c	1402
Add. 14,512, palimp. 1	1#250-251				1403
Add. 14,512, palimp. 2	1#250-251				1404
Add. 14,512, palimp. 3	1#250-251				1405
Add. 14,523, fol. 38 (Palimp)		CCCLI	351		1406
Add. 14,523 foll. 39-46 (Palimp)		DIV	504		1407
Add. 17,215, foll. 7, 8 (Palimp)	3#1165	DCCCCXCIV	994	6c	1408
Add. 17,215, foll. 22-25 (Palimp)	1#388	DIII	503	Approx. 9c	1409
Add. 17,215, foll. 35 (fly-leaf)	2#840	DCCCXXIII	823		1410
Add. 14,490	1#159-161	CCXXV	225	1089	1411
Add 14,490 (Palimpsest)	1#159-161	CCXXV	225		1412
Add. 18,817	2#803-806	DCCCI	801	Approx. 9c	1413
Add. 18,817 (palimpsest)	2#803-806	DCCCI	801		1414
Add. 14,506, foll. 85-96 (palimpsest)	1#368	CCCCLXIII	463		1415
Add. 14,506, foll. 97-110 (palimpsest)	1#367	CCCCLX	460		1416
Add. 14,541, foll. 11-18	2#501-502	DCXXX	630	Approx. 9c	1417
Add. 14,541, foll. 19-24	2#501-502	DCXXX	630	Approx. 9c	1418
Add. 14,541, foll. 25-26	2#501-502	DCXXX	630	Approx. 9c	1419
Add. 14,541, foll. 27-28	2#501-502	DCXXX	630	Approx. 9c	1420
Add. 14,541, foll. 29-38	2#501-502	DCXXX	630	Approx. 9c	1421
			183		
